name,category,state,lga,coords[]+,coords[]+,latitude+,longitude+,description
LA0308032,pollbooth,LA,3,6.608720077,3.285573402,6.608720077,3.285573402,"THIS UNIT IS ON THE LEFT SIDE OF THE JUNCTION OF BS STREET/IPAJA ROAD, PAKO B/STOP, MOSAN IPAJA"
LA0308033,pollbooth,LA,3,6.608701581,3.285547562,6.608701581,3.285547562,"THIS UNIT IS IN FRONT OF THE SHOPS NO. 110 IPAJA RD, OPP THE TIMBER MARKET, PAKO B/STOP, MOSAN IPAJA"
LA0308034,pollbooth,LA,3,6.608649647,3.285488049,6.608649647,3.285488049,"THIS UNIT IS IN FRONT OF THE BLOCK OF SHOPS, NO. 110 IPAJA ROAD, OPP TIMBER MARKET, PAKO B/STOP, MOSAN IPAJA"
LA0308035,pollbooth,LA,3,6.612480341,3.284515293,6.612480341,3.284515293,"THE PU IS IN FRONT OF HOUSE NO. 44 BE STREET, OF BN STREET, SHAGARY ESTATE, PAKO AREA, IPAJA"
LA0308036,pollbooth,LA,3,6.608835789,3.280096818,6.608835789,3.280096818,"THIS UNIT IS BY THE JUNCTION OF BO/BQ STREETS BY DEROGOS PRIVATE ACADEMY, OFF CHURCH STREET, SHAGARI ESTATE, IPAJA"
LA0308037,pollbooth,LA,3,6.60881215,3.280059522,6.60881215,3.280059522,"THE UNIT IS AT THE JUNCTION OF BO STREET/BQ STREET OPP DOREGOS PRIVATE SCHOOL, OFF CHURCH STREET, SHAGARI ESTATE, IPAJA"
LA0308038,pollbooth,LA,3,6.599594075,3.290604209,6.599594075,3.290604209,"THIS UNIT IS IN FRONT OF THE BLOCK OF SHOPS AT THE JUNCTION OF JEZZA STREET/ ADARANIJO STREET, OFF IDIMU ROAD, EGBEDA ALIMOSHO"
LA0308039,pollbooth,LA,3,6.597245651,3.288893798,6.597245651,3.288893798,"THE UNIT IS IN FRONT OF THE SHOPS AT THE JUNCTION OF OKUNOLA ROAD/ADARANIJO STREET, EGBEDA"
LA0308040,pollbooth,LA,3,6.595537255,3.285475957,6.595537255,3.285475957,"THIS UNIT IS UNDER THE TREE IN FRONT OF HOUSE NO. 56 OKUNOLA ROAD, BEFORE OKUNOLA CENTRAL MOSQUE, OKUNOLA EGBEDA"
LA0308041,pollbooth,LA,3,6.608038251,3.283572343,6.608038251,3.283572343,"THIS UNIT IS UNDER THE TREE AT THE JUNCTION OF JEGEDE STREET/BALOGUN  LADEGA STREET, AKINOGUN IPAJA"
LA0308042,pollbooth,LA,3,6.595264181,3.2834057,6.595264181,3.2834057,"THIS UNIT IS LOCATED AT THE JUNCTION OF ADEFELA STREET BY ABEOKUTA STREET, OKUNOLA B/STOP, OKUNOLA EGBEDA"
LA0308043,pollbooth,LA,3,6.597069232,3.286489765,6.597069232,3.286489765,"THE UNIT IS IN FRONT OF HOUSE NO. 31 ABEOKUTA STREET, OFF IDIMU ROAD, OKUNOLA B/STOP, IPAJA"
LA0308044,pollbooth,LA,3,6.595218918,3.283465594,6.595218918,3.283465594,"THIS UNIT IS AT THE JUNCTION OF ABEOKUTA STREET/ADEFELA STREET, OKUNOLA B/STOP, OKUNOLA EGBEDA"
LA0308045,pollbooth,LA,3,6.597657831,3.285569218,6.597657831,3.285569218,"THE PU IS IN FRONT OF HOUSE NO. 14 SOSANYA STREET, IPAJA"
LA0308046,pollbooth,LA,3,6.59773288,3.284752909,6.59773288,3.284752909,"THIS UNIT IS IN THE OPEN SPACE BESIDE THE AJUMONI MOSQUE, ALONG ADEFELA MARCUS STREET, IPAJA"
LA0308047,pollbooth,LA,3,6.606918672,3.282556174,6.606918672,3.282556174,"THE UNIT IS UNDER THE TREE IN FRONT OF HOUSE NO. 1 AWORI STREET, BAALE'S HOUSE, AKINOGUN IPAJA"
LA0308048,pollbooth,LA,3,6.606936978,3.282588347,6.606936978,3.282588347,"THE UNIT IS UNDER THE TREE IN FRONT OF HOUSE NO. 1 AWORI STREET, BAALE'S HOUSE, AKINOGUN IPAJA"
LA0308049,pollbooth,LA,3,6.606915568,3.282471109,6.606915568,3.282471109,"THE UNIT IS UNDER THE TREE IN FRONT OF HOUSE NO. 1 AWORI STREET, BAALE'S HOUSE, AKINOGUN IPAJA"
LA0308050,pollbooth,LA,3,6.60479562,3.291344918,6.60479562,3.291344918,"THIS UNIT IS BESIDE BLOCK 1 NIGERIAN AIRWAYS QUARTERS, 401 RD, 4TH AVE, GOWON ESTATE, IPAJA"
LA0308051,pollbooth,LA,3,6.608393529,3.291240435,6.608393529,3.291240435,"THIS UNIT IS ON THE SIDE OF BLOCK 79, 411 RD, GOWON ESTATE, IPAJA"
LA0308052,pollbooth,LA,3,6.610929801,3.287222338,6.610929801,3.287222338,"THIS UNIT IS IN FRONT OF HOUSE NO. BA 2, BA STREET, SHAGARI ESTATE, PAKO AREA, IPAJA"
LA0309001,pollbooth,LA,3,6.601305306,3.241152405,6.601305306,3.241152405,"THE PU IS BY THE SCHOOL GATE, IN THE CLASSROOM, AYOBO"
LA0309002,pollbooth,LA,3,6.601382523,3.241220215,6.601382523,3.241220215,"THIS UNIT IS INSIDE THE PRIMARY 5 CLASSROOM, SALVATION ARMY PRIMARY SCHOOL, AYOBO"
LA0309003,pollbooth,LA,3,6.601605322,3.241200775,6.601605322,3.241200775,"THE PU IS UNDER THE TREE BY THE H/MASTER'S OFFICE, SALVATION ARMY PRIMARY SCHOOL, AYOBO"
LA0309004,pollbooth,LA,3,6.60161001,3.241140878,6.60161001,3.241140878,"THE PU IS UNDER THE TREE BY THE H/MASTER'S OFFICE, SALVATION ARMY PRIMARY SCHOOL, AYOBO"
LA0309005,pollbooth,LA,3,6.603869009,3.239491562,6.603869009,3.239491562,"THIS PU IS IN FRONT OF THE SHOPS AT THE JUNCTION OF OWONIKOKO STREET/ANISERE STREET, AYOBO"
LA0309006,pollbooth,LA,3,6.603846987,3.239499682,6.603846987,3.239499682,"THIS PU IS IN FRONT OF THE SHOPS AT THE JUNCTION OF AWONIKOKO STREET/FADERE STREET, AYOBO"
LA0309007,pollbooth,LA,3,6.564821273,3.20337483,6.564821273,3.20337483,"THE PU IS LOCATED UNDER THE TREE IN THE ALMOST DELAPIDATED AND ABANDONED TOWN HALL AT THE ENTRANCE TO THE VILLAGE, IJON VILLAGE"
LA0309008,pollbooth,LA,3,6.572611009,3.202660295,6.572611009,3.202660295,"THE PU IS LOCATED IN THE OPEN SPACE, ISHEFUN VILLAGE, AYOBO"
LA0309009,pollbooth,LA,3,6.602506525,3.239265791,6.602506525,3.239265791,"THIS PU IS IN FRONT OF AYOBO CENTRAL MOSQUE, AYOBO"
LA0309010,pollbooth,LA,3,6.57650183,3.223598449,6.57650183,3.223598449,"THE PU IS LOCATED UNDER THE TREE BY THE GATE, ANGLICAN PRIMARY SCHOOL, OLORUNNISOLA VILLAGE, AYOBO"
LA0309011,pollbooth,LA,3,6.563335413,3.202777661,6.563335413,3.202777661,"THE PU IS UNDER THE TREE IN THE OPEN SPACE AT IJON VILLAGE, IJON - AYOBO"
LA0309012,pollbooth,LA,3,6.589915124,3.229992424,6.589915124,3.229992424,"THIS UNIT IS AT THE JUNCTION OF BADA ROAD/KOLOBA ROAD/LALA ROAD, BADA"
LA0309013,pollbooth,LA,3,6.589872164,3.22990086,6.589872164,3.22990086,"THIS PU IS UNDER THE TREE IN FRONT OF THE HOUSE BY THE JUNCTION OF BADA ROAD/KOLOBA ROAD, BADA"
LA0309014,pollbooth,LA,3,6.588703022,3.238644753,6.588703022,3.238644753,"THIS PU IS AT THE JUNCTION OF ALAJA ROAD/KOLOBA ROAD, ALAJA"
LA0309015,pollbooth,LA,3,6.601602076,3.24103671,6.601602076,3.24103671,"THIS PU IS IN THE CLASSROOM BY THE H/MASTER'S OFFICE, SALVATION ARMY PRIMARY SCHOOL, AYOBO"
LA0309016,pollbooth,LA,3,6.601625084,3.240943889,6.601625084,3.240943889,"THIS PU IS IN THE LAST CLASSROOM BY THE H/MASTER'S OFFICE, SALVATION ARMY PRIMARY SCHOOL, AYOBO"
LA0309017,pollbooth,LA,3,6.590308668,3.229474054,6.590308668,3.229474054,"THIS UNIT IS IN FRONT OF THE BAALE'S HOUSE, ALONG BADA/KOLOBA ROAD, BADA."
LA0310001,pollbooth,LA,3,6.618072435,3.297932498,6.618072435,3.297932498,THIS UNIT IS IN FRONT OF HOUSE NO. 1 ORINSBARE
LA0310002,pollbooth,LA,3,6.618446667,3.297362253,6.618446667,3.297362253,"THE UNIT IS IN FRONT OF HOUSE NO. 13 (NOW NO. 15) ORINSUNBARE STREET, OKE-ODO"
LA0310003,pollbooth,LA,3,6.619864224,3.295723138,6.619864224,3.295723138,"THE PU IS IN FRONT OF HOUSE NO. 2 JIMOH STREET, OFF ABAYOMI STREET, OKI"
LA0310004,pollbooth,LA,3,6.620027133,3.295096245,6.620027133,3.295096245,"THIS UNIT IS BESIDE HOUSE NO. 11 (FORMERLY NO. 12) JIMOH STREET, OFF ABAYOMI STREET, ABULE OKI"
LA0310005,pollbooth,LA,3,6.620894146,3.298252844,6.620894146,3.298252844,"THIS UNIT IS IN FRONT OF HOUSE NO. 16 LAWAL STREET, OFF OKI ROAD, ABULE OKI, ALIMOSHO"
LA0310006,pollbooth,LA,3,6.621372837,3.297533965,6.621372837,3.297533965,"THE PU IS IN FRONT OF HOUSE NO. 26 LAWAL STREET, OFF OKI STREET, ABULE OKI"
LA0310007,pollbooth,LA,3,6.620949497,3.296026075,6.620949497,3.296026075,"THE UNIT IS AT THE JUNCTION OF ADEDIRAN STREET/ABAYOMI STREET, BY THE TRANSFORMER, OKI VILLAGE, ABULE OKI"
LA0310008,pollbooth,LA,3,6.621294027,3.29899626,6.621294027,3.29899626,"THIS UNIT IS AT THE JUNCTION OF BAKARE JAFOJO STREET/ABEOKUTA EXPRESSWAY, ABULE OKI, IYANA IPAJA"
LA0310009,pollbooth,LA,3,6.615892983,3.296913763,6.615892983,3.296913763,THIS UNIT IS INSIDE PRIMARY 4B CLASSROOM OPP THE BIG MANGO TREE BY THE GATE LEADIN TO OKI ROAD.
LA0310010,pollbooth,LA,3,6.615954563,3.296523505,6.615954563,3.296523505,THIS UNIT IS INSIDE THE SHED IN THE SCHOOL COMP
LA0310011,pollbooth,LA,3,6.615256562,3.296121734,6.615256562,3.296121734,THIS UNIT IS LOCATED IN FRONT OF THE HEAD TEACHERS OFFICE
LA0310012,pollbooth,LA,3,6.618357084,3.295289911,6.618357084,3.295289911,"THE PU IS IN FRONT OF THE BLOCK OF SHOPS, AFTER THE C/S CHURCH, ABAYOMI STREET, OKI"
LA0310013,pollbooth,LA,3,6.619898781,3.298632718,6.619898781,3.298632718,"THIS UNIT IS BY THE SHOP, NO. 2 ADEBAYO STREET OFF OKI ROAD, ABULE OKI"
LA0310014,pollbooth,LA,3,6.618667776,3.298469645,6.618667776,3.298469645,"THIS UNIT IS IN FRONT OF HOUSE NO. 9 ADEBAYO STREET, OFF OKI RD, ABULE OKI"
LA0310015,pollbooth,LA,3,6.61897667,3.298548922,6.61897667,3.298548922,"THIS PU IS IN FRONT OF HOUSE NO. 14 ADEBAYO STREET, OFF OKI RD, ABULE OKI"
LA0310016,pollbooth,LA,3,6.619149255,3.298646598,6.619149255,3.298646598,"THIS UNIT IS AT THE JUNCTION OF ADEBAYO STREET/ADEYORI STREET, OFF OKI ROAD, ABULE OKI"
LA0310017,pollbooth,LA,3,6.619640468,3.299393247,6.619640468,3.299393247,"THIS UNIT IS IN FRONT OF HOUSE NO. 11 OREMEJI STREET, OFF ADEBAYO STREET, ABULE OKI"
LA0310018,pollbooth,LA,3,6.622044744,3.296256957,6.622044744,3.296256957,"THIS UNIT IS IN FRONT OF HOUSE NO. 3 ADESANYA STREET, OFF ADEDIRAN STREET, OFF OKI RD, ABULE-OKI"
LA0310019,pollbooth,LA,3,6.622811643,3.29798134,6.622811643,3.29798134,"THE PU IS AT THE JUNCTION OF ADEYEFA STREET/ABANISE STREET, OFF ABEOKUTA EXPRESSWAY, PLEASURE B/STOP, OKE-ODO"
LA0310020,pollbooth,LA,3,6.620186825,3.298824459,6.620186825,3.298824459,"THE PU IS IN FRONT OF HOUSE NO. 10 OKI ROAD, OFF ABEOKUTA EXPRESSWAY, CAR WASH B/STOP, ABULE OKI"
LA0310021,pollbooth,LA,3,6.619682649,3.296561442,6.619682649,3.296561442,"THIS PU IS IN FRONT OF HOUSE NO. 41 OKI STREET, AFTER OKI CENTRAL MOSQUE, OFF ABEOKUTA EXPRESSWAY, ABULE OKI"
LA0310022,pollbooth,LA,3,6.618622057,3.295417777,6.618622057,3.295417777,"THIS PU IS LOCATED AT THE JUNCTION OF PEDRO STREET/ABAYOMI STREET, OFF ORISUNBARE STREET, OKI"
LA0310023,pollbooth,LA,3,6.618132206,3.295090352,6.618132206,3.295090352,"THE UNIT IS LOCATED AT THE JUNCTION OF IGE RD/ABAYOMI STREET, OKI"
LA0310024,pollbooth,LA,3,6.620909337,3.29616831,6.620909337,3.29616831,"THIS UNIT IS AT THE JUNCTION OF TEJUMADE STREET/ADEDIRAN STREET, OFF OKI ROAD, ABULE OKI"
LA0310025,pollbooth,LA,3,6.615400761,3.296200057,6.615400761,3.296200057,THIS UNIT IS LOCATED BY THE HEAD TEACHER'S OFFICE
LA0310026,pollbooth,LA,3,6.615153146,3.296199879,6.615153146,3.296199879,THIS UNIT IS UNDER THE TREE BY THE NUT BLOCK OF CLASSROOMS
LA0310027,pollbooth,LA,3,6.615268551,3.296304197,6.615268551,3.296304197,THE PU IS LOCATED IN THE PRIMARY 2 CLASSROOM IN FRONT OF THE NUT BLOCK OF CLASSROOMS
LA0310028,pollbooth,LA,3,6.636570613,3.297568166,6.636570613,3.297568166,"THIS UNIT IS AT THE JUNCTION OF ISRAEL FATUNBI STREET/ALIRATU BADEJO STREET, OFF OLD OTTA ROAD, OKE-ODO"
LA0310029,pollbooth,LA,3,6.620652711,3.287721355,6.620652711,3.287721355,"THIS UNIT IS LOCATED IN FRONT OF HOUSE NO. 20 OLUMO STREET, OFF ABORU ROAD, ABORU"
LA0310030,pollbooth,LA,3,6.627421268,3.292876133,6.627421268,3.292876133,"THIS UNIT IS AT THE JUNCTION OF AKINOLA ABORU ROAD/RAJI RASAKI STREET, ABORU"
LA0310031,pollbooth,LA,3,6.623504335,3.287616002,6.623504335,3.287616002,"THE UNIT IS AT THE JUNCTION OF TEMIDIRE CLOSE BY ABORU RD, BY PIPELINE ROAD, IFESOWAPO"
LA0310032,pollbooth,LA,3,6.630654199,3.297621838,6.630654199,3.297621838,"THE PU IS IN FRONT OF HOUSE NO. 3 ADEBOWALE CLOSE, OFF TUTUOLA STREET, PLEASURE B/STOP, OKE-ODO"
LA0310033,pollbooth,LA,3,6.638257946,3.29650282,6.638257946,3.29650282,"THE PU IS LOCATED ON THE RIGHT SIDE OF LEDIJU STREET/OPEIFA STREET OFF OLD OTA ROAD, OKE-ODO"
LA0310034,pollbooth,LA,3,6.638243599,3.296636517,6.638243599,3.296636517,"THIS UNIT IS AT THE JUNCTION OF LEDIJU STREET/OPEIFA STREET, OFF OLD OTA ROAD, OKE-ODO"
LA0310035,pollbooth,LA,3,6.632465456,3.294644536,6.632465456,3.294644536,"THE UNIT IS AT THE JUNCTION OF OYEWO STREET/OMIDIJI STREET, PLEASURE B/STOP, OKE-ODO"
LA0310036,pollbooth,LA,3,6.634694318,3.300346797,6.634694318,3.300346797,"THE UNIT IS IN FRONT OF HOUSE NO. 4 IREPODUN STREET, OKE-ODO"
LA0310037,pollbooth,LA,3,6.635278548,3.301350815,6.635278548,3.301350815,"THE PU IS IN OKE ODO MARKET, ALONG OLD OTTA ROAD, OFF ABEOKUTA EXPRESSWAY, GATANKOWA"
LA0310038,pollbooth,LA,3,6.636262928,3.300044916,6.636262928,3.300044916,"THE PU IS IN FRONT OF THE BLOCK OF SHOPS IN FRONT OF HOUSE NO. 14 OLD OTTA ROAD, OKE ODO"
LA0310039,pollbooth,LA,3,6.626939435,3.298080389,6.626939435,3.298080389,"THE UNIT IS IN FRONT OF THE BLOCK OF SHOPS ON THE LEFT SIDE OF OLADIPO IGE CLOSE, BY ABEOKUTA EXPRESSWAY, PLEASURE B/STOP, OKE-ODO"
LA0310040,pollbooth,LA,3,6.627007702,3.297966558,6.627007702,3.297966558,"THE PU IS IN FRONT OF THE BLOCK OF SHOPS ON THE LEFT SIDE OF OLADIPO CLOSE BY ABEOKUTA EXPRESSWAY, PLEASURE BUS STOP, OKE-ODO"
LA0310041,pollbooth,LA,3,6.636137894,3.294458077,6.636137894,3.294458077,"THE UNIT IS IN FRONT OF HOUSE NO. 16 AKINDE STREET, OFF PIPELINE ROAD, OKE-ODO"
LA0310042,pollbooth,LA,3,6.635758624,3.298561919,6.635758624,3.298561919,"THE PU IS IN FRONT OF HOUSE NO. 12 OLUKOSI STREET, OFF OLD OTTA ROAD, OKE-ODO"
LA0310043,pollbooth,LA,3,6.634456173,3.30022288,6.634456173,3.30022288,"THIS PU IS LOCATED AT THE JUNCTION OF ILUPEJU STREET/IREPODU STREET, OKE-ODO"
LA0310044,pollbooth,LA,3,6.634496578,3.292803808,6.634496578,3.292803808,"THIS UNIT IS UNDER THE MANGO TREE OPP DEEPER LIFE BIBLE CHURCH, SUNDAY OMOTOSHO STREET BY PIPELINE ROAD, OKE-ODO"
LA0310045,pollbooth,LA,3,6.63463657,3.292777785,6.63463657,3.292777785,"THIS PU IS UNDER THE TREE OPP DEEPER LIFE BIBLE CHURCH, SUNDAY OMOTOSHO STREET BY PIPELINE ROAD, OKE-ODO"
LA0310046,pollbooth,LA,3,6.633308091,3.294299489,6.633308091,3.294299489,"THE UNIT IS IN FRONT OF THE HOUSE NO. 47 OMIDIJI STREET, BY LOMUWA STREET, PLEASURE B/STOP, OKE-ODO"
LA0310047,pollbooth,LA,3,6.634090265,3.296315637,6.634090265,3.296315637,"THE PU IS AT THE JUNCTION OF OYEWO STREET/OPE AGBE STREET, PLEASURE B/STOP, OKE-ODO"
LA0310048,pollbooth,LA,3,6.634533771,3.295882107,6.634533771,3.295882107,"THIS UNIT IS AT THE JUNCTION OF LOMUWA STREET/OPE AGBE STREET, PLEASURE B/STOP, OKE-ODO"
LA0310049,pollbooth,LA,3,6.634263681,3.299122366,6.634263681,3.299122366,"THE PU IS AT THE JUNCTION OF DADA KANO STREET/IFELODUN STREET BY OKE-ODO AJUMINI CENTRAL MOSQUE, OKE-ODO"
LA0310050,pollbooth,LA,3,6.633231794,3.297423357,6.633231794,3.297423357,"THE UNIT IS IN FRONT OF HOUSE NO. 8 FADEYI CLOSE BY ABEOKUTA STREET, PLEASURE B/STOP, OKE-ODO"
LA0310051,pollbooth,LA,3,6.6370459,3.296090235,6.6370459,3.296090235,"THIS UNIT IS AT THE JUNCTION OF ALHAJI SALAMI STREET/SUMONU GIWA STREET, OKE-ODO"
LA0310052,pollbooth,LA,3,6.630758833,3.298360912,6.630758833,3.298360912,"THE UNIT IS AT THE JUNCTION OF TUTUOLA STREET/OGUNJOBI STREET, PLEASURE B/STOP, OKE-ODO"
LA0310053,pollbooth,LA,3,6.632569833,3.295320639,6.632569833,3.295320639,"THE UNIT IS IN FRONT OF HOUSE NO 4 CHURCH STREET BY FIWAKESIN MOSQUE, PLEASURE B/STOP, OKE-ODO"
LA0310054,pollbooth,LA,3,6.632064591,3.295982427,6.632064591,3.295982427,"THE UNIT IS IN FRONT OF HOUSE NO. 18 CHURCH STREET, PLEASURE B/STOP, OKE - ODO"
LA0310055,pollbooth,LA,3,6.637487973,3.29850327,6.637487973,3.29850327,"THIS PU IS IN FRONT OF HOUSE NO. 53 OLD OTTA ROAD, OKEODO"
LA0310056,pollbooth,LA,3,6.638147863,3.297803618,6.638147863,3.297803618,"THIS UNIT IS IN FRONT OF HOUSE NO. 67 OLD OTTA ROAD, OPP OKE ODO HIGH SCHOOL, OKE ODO - ALIMOSHO"
LA0310057,pollbooth,LA,3,6.630141869,3.296396962,6.630141869,3.296396962,"THE PU IS IN FRONT OF HOUSE NO. 12 AKINRINOLA STREET, TUTUOLA STREET, PLEASURE B/STOP OKE-ODO"
LA0310058,pollbooth,LA,3,6.630361903,3.295860448,6.630361903,3.295860448,"THIS UNIT IS IN FRONT OF HOUSE NO. 13 AKINRINOLA STREET, OFF TUTUOLA STREET, PLEASURE B/STOP, OKE-ODO"
LA0310059,pollbooth,LA,3,6.630708125,3.2955746,6.630708125,3.2955746,"THE PU IS IN FRONT OF HOUSE NO. 34 (FORMERLY NO. 25) AKINRINOLA STREET, OFF TUTUOLA STREET, PLEASURE B/STOP, OKE-ODO"
LA0310060,pollbooth,LA,3,6.633195497,3.296712697,6.633195497,3.296712697,"THE PU IS AT THE JUNCTION OF RUFAI STREET/LAWAL STREET, PLEASURE B/STOP, OKE-ODO"
LA0310061,pollbooth,LA,3,6.632882662,3.29851325,6.632882662,3.29851325,"THE PU IS IN FRONT OF HOUSE NO. 42 IREPODUN STREET, OFF ABISOYE ROAD, OFF ABEOKUTA EXPRESSWAY, OKE-ODO"
LA0310062,pollbooth,LA,3,6.632894928,3.298519825,6.632894928,3.298519825,"THIS PU IS IN FRONT OF HOUSE NO. 42 IREPODUN STREET, BY ASBISOYE ROAD OFF ABEOKUTA EXPRESSWAY, OKE-ODO"
LA0310063,pollbooth,LA,3,6.632023956,3.297379961,6.632023956,3.297379961,"THE PU IS IN FRONT OF HOUSE NO. 25 (FORMELY 26) OGUNJOBI STREET, PLEASURE B/STOP, OKE-ODO"
LA0310064,pollbooth,LA,3,6.632718916,3.296141839,6.632718916,3.296141839,"THE PU IS LOCATED AT HOUSE NO. 43 (OLD NO. 44) OGUNJOBI STREET, PLEASURE B/STOP, OKE-ODO"
LA0310065,pollbooth,LA,3,6.637016972,3.299052936,6.637016972,3.299052936,"THIS PU IS UNDER THE TREE IN FRONT OF 41 OLD OTTA ROAD, OKE ODO"
LA0310066,pollbooth,LA,3,6.639510748,3.29584594,6.639510748,3.29584594,"THE PU IS LOCATED AT THE JUNCTION OF OSUAGORO STREET/OLD OTTA ROAD, OKE ODO, ALIMOSHO"
LA0310067,pollbooth,LA,3,6.639677625,3.291547456,6.639677625,3.291547456,"THE UNIT IS IN THE JUNCTION OF OLD OTTA ROAD/BASHIRU AJAPE STREET, OKE-ODO"
LA0310068,pollbooth,LA,3,6.63957695,3.294542863,6.63957695,3.294542863,"THE PU IS IN FRONT OF HOUSE NO. 4 PIPELINE ROAD, OFF OLD OTTA ROAD BY THE BLOCK INDUSTRY, OKE ODO"
LA0310069,pollbooth,LA,3,6.636604526,3.293374674,6.636604526,3.293374674,"THIS UNIT IS AT THE JUNCTION OF SUMONU GIWASTREET/PIPELINE ROAD, OFF OLD OTTA ROAD, OKE-ODO"
LA0310070,pollbooth,LA,3,6.633963106,3.29975135,6.633963106,3.29975135,"THIS UNIT IS AT THE JUNCTION OF IREPODUN STREET/ODEYEMI STREET, OFF ABEOKUTA EXPRESSWAY, OKE-ODO"
LA0310071,pollbooth,LA,3,6.634658447,3.29778861,6.634658447,3.29778861,"THIS UNIT IS AT THE JUNCTION OF ADERUPOKO STREET/OLOWE STREET, PLEASURE B/STOP, OKE-ODO"
LA0310072,pollbooth,LA,3,6.63495454,3.298183473,6.63495454,3.298183473,"THE UNIT IS AT THE JUNCTION OF IFELODUN STREET/ADERUPOKO STREET, PLEASURE B/STOP, OKE-ODO"
LA0310073,pollbooth,LA,3,6.63512198,3.298279169,6.63512198,3.298279169,"THE UNIT IS AT THE JUNCTION OF AFOLABI STREET/ADERUPOKO STREET, OKE-ODO"
LA0310074,pollbooth,LA,3,6.635296879,3.29541284,6.635296879,3.29541284,"THE PU IS AT THE JUNCTION OF ALHAJI SALAMI STREET/OPE AGBE STREET, PLEASURE B/STOP, OKE-ODO"
LA0310075,pollbooth,LA,3,6.628998002,3.297148062,6.628998002,3.297148062,"THE PU IS LOCATED AT THE JUNCTION OF SUNNY ADU STREET/AJE STREET, PLEASURE B/STOP, OKE-ODO"
LA0310076,pollbooth,LA,3,6.620498476,3.291133281,6.620498476,3.291133281,"THE PU IS AT THE JUNCTION OF ABORU ROAD/RAJI RASAKI STREET, OKE-ODO"
LA0310077,pollbooth,LA,3,6.625306061,3.293140364,6.625306061,3.293140364,"THIS UNIT IS AT THE JUNCTION OF RAJI RASAKI STREET/SAIDU OKOYA STREET, OFF AKINOLA ABORU RD, ABORU"
LA0310078,pollbooth,LA,3,6.623035239,3.289611644,6.623035239,3.289611644,"THE PU IS LOCATED AT THE JUNCTION OF OLATUBOSUN STREET/ABORU ROAD, OKE-ODO"
LA0310079,pollbooth,LA,3,6.621570806,3.290198064,6.621570806,3.290198064,"THIS UNIT IS AT THE JUNCTION OF OLAOGUN STR/AMOKE ALASELA ABORU RD, OKE-ODO"
LA0310080,pollbooth,LA,3,6.618627705,3.295376393,6.618627705,3.295376393,"THIS UNIT IS AT THE JUNCTION OF PEDRO STREET/ABAYOMI STREET, OFF ORINSUNBARE RD, OKI"
LA0310081,pollbooth,LA,3,6.620453314,3.28590007,6.620453314,3.28590007,"THIS PU IS AT THE JUNCTION OF AKANDE OLORUNSOGO STREET/SHOGUNLE CLOSE, IFESOWAPO"
LA0310082,pollbooth,LA,3,6.620461028,3.285900976,6.620461028,3.285900976,"THIS UNIT IS AT THE JUNCTION OF AKANDE OLORUNSOGO STREET/SHOGUNLE CLOSE, IFESOWAPO"
LA0310083,pollbooth,LA,3,6.634702873,3.292649486,6.634702873,3.292649486,"THIS UNIT IS IN FRONT OF HOUSE NO. 2 SUNDAY OMOTOSHO STREET BY PIPELINE ROAD, OKE-ODO"
LA0311001,pollbooth,LA,3,6.629044058,3.259432501,6.629044058,3.259432501,"THE PU IS LOCATED AT THE ENTRANCE TO THE MAMI MARKET, ARMY REHABILITATION CENTRE, OFF COMMAND ROAD, OLAKIITAN B/STOP, IPAJA"
LA0311002,pollbooth,LA,3,6.648054127,3.301245405,6.648054127,3.301245405,"THE PU IS AT THE GATE OF ARMY CHILDREN SCHOOL, OFF EKORO ROAD, ABULE - EGBA, ALIMOSHO"
LA0311003,pollbooth,LA,3,6.63458097,3.255504428,6.63458097,3.255504428,"THE PU IS AT THE JUNCTION OF MIRAN ROAD/COMMAND ROAD, BY COMMAND SECONDARY SCHOOL, IPAJA"
LA0311004,pollbooth,LA,3,6.645287658,3.300595533,6.645287658,3.300595533,"THIS UNIT IS UNDER THE TREE ALONG ABUBAKAR STREET BY TRUCK MECHANIC WORKSHOPS, GATANKOWA, ABULE EGBA"
LA0311005,pollbooth,LA,3,6.645984971,3.300532641,6.645984971,3.300532641,"THIS UNIT IS AT THE JUNCTION OF GATANKOWA STREET/AKINOLA STREET, OFF ABEOKUTA EXPRESSWAY, ABULE EGBA"
LA0311006,pollbooth,LA,3,6.640261165,3.284648194,6.640261165,3.284648194,"THE PU IS IN FRONT OF CAC CHURCH BY THE NEPA TRANSFORMER, BY LAST B/STOP, EKORO AGBELEKALE"
LA0311007,pollbooth,LA,3,6.636497196,3.283526092,6.636497196,3.283526092,"THE PU IS LOCATED AT THE JUNCTION OF CHURCH ROAD/AFOLABI CRESCENT, AGBELEKALE"
LA0311008,pollbooth,LA,3,6.64041245,3.280029388,6.64041245,3.280029388,"THE PU IS LOCATED AT THE JUNCTION OF OLUSOLA AFOLABI STREET/EKORO MEIRAN ROAD, AGBELEKALE"
LA0311009,pollbooth,LA,3,6.649274977,3.302890666,6.649274977,3.302890666,"THIS UNIT IS IN FRONT OF HOUSE NO. 10 EKORO ROAD, ABULE EGBA B/STOP, ABEOKUTA EXPRESSWAY, ABULE EGBA"
